;NOME MUNICÍPIO;UF;MÊS DISPONIBILIZAÇÃO;CÓDIGO MUNICÍPIO IBGE;soma_valor_beneficio;count_valor_beneficio;concatenar
47175;TIMBURI;SP;202010;24882249.0;196800;457;202010TIMBURISP
47176;TIMBURI;SP;202011;24882249.0;260100;708;202011TIMBURISP
47177;TIMBURI;SP;202012;31991463.0;241500;719;202012TIMBURISP
47178;TIMON;MA;202004;2112209.0;15404400;23540;202004TIMONMA
47179;TIMON;MA;202005;4224418.0;19856400;30623;202005TIMONMA
47180;TIMON;MA;202006;6336627.0;8386800;12981;202006TIMONMA
47181;TIMON;MA;202007;8448836.0;20748000;31947;202007TIMONMA
47182;TIMON;MA;202008;10561045.0;17576400;27109;202008TIMONMA
47183;TIMON;MA;202009;12673254.0;21900000;34860;202009TIMONMA
47184;TIMON;MA;202010;14785463.0;13029900;31169;202010TIMONMA
47185;TIMON;MA;202011;16897672.0;18043800;49233;202011TIMONMA
47186;TIMON;MA;202012;19009881.0;17012700;50548;202012TIMONMA
47187;TIMOTEO;MG;202004;3168705.0;6338400;9671;202004TIMOTEOMG
47188;TIMOTEO;MG;202005;6337410.0;8750400;13486;202005TIMOTEOMG
47189;TIMOTEO;MG;202006;9506115.0;4277400;6572;202006TIMOTEOMG
47190;TIMOTEO;MG;202007;12674820.0;9408000;14491;202007TIMOTEOMG
47191;TIMOTEO;MG;202008;15843525.0;7935000;12200;202008TIMOTEOMG
47192;TIMOTEO;MG;202009;19012230.0;10429200;16389;202009TIMOTEOMG
47193;TIMOTEO;MG;202010;22180935.0;6690000;14722;202010TIMOTEOMG
47194;TIMOTEO;MG;202011;25349640.0;8946300;23337;202011TIMOTEOMG
47195;TIMOTEO;MG;202012;28518345.0;7793400;22601;202012TIMOTEOMG
47196;TIO HUGO;RS;202004;4321469.0;191400;278;202004TIO HUGORS
47197;TIO HUGO;RS;202005;8642938.0;274200;405;202005TIO HUGORS
47198;TIO HUGO;RS;202006;12964407.0;154800;234;202006TIO HUGORS
47199;TIO HUGO;RS;202007;17285876.0;315000;468;202007TIO HUGORS
47200;TIO HUGO;RS;202008;21607345.0;281400;414;202008TIO HUGORS
47201;TIO HUGO;RS;202009;25928814.0;365400;559;202009TIO HUGORS
47202;TIO HUGO;RS;202010;30250283.0;240600;498;202010TIO HUGORS
47203;TIO HUGO;RS;202011;34571752.0;313200;761;202011TIO HUGORS
47204;TIO HUGO;RS;202012;38893221.0;271200;767;202012TIO HUGORS
47205;TIRADENTES;MG;202004;3168804.0;787200;1226;202004TIRADENTESMG
47206;TIRADENTES;MG;202005;6337608.0;1087200;1698;202005TIRADENTESMG
47207;TIRADENTES;MG;202006;9506412.0;535800;836;202006TIRADENTESMG
47208;TIRADENTES;MG;202007;12675216.0;1185600;1856;202007TIRADENTESMG
47209;TIRADENTES;MG;202008;15844020.0;1036800;1621;202008TIRADENTESMG
47210;TIRADENTES;MG;202009;19012824.0;1317900;2115;202009TIRADENTESMG
47211;TIRADENTES;MG;202010;22181628.0;850200;1906;202010TIRADENTESMG
47212;TIRADENTES;MG;202011;25350432.0;1141800;3027;202011TIRADENTESMG
47213;TIRADENTES;MG;202012;28519236.0;1041300;3080;202012TIRADENTESMG
47214;TIRADENTES DO SUL;RS;202004;4321477.0;313200;478;202004TIRADENTES DO SULRS
47215;TIRADENTES DO SUL;RS;202005;8642954.0;408600;615;202005TIRADENTES DO SULRS
47216;TIRADENTES DO SUL;RS;202006;12964431.0;221400;335;202006TIRADENTES DO SULRS
47217;TIRADENTES DO SUL;RS;202007;17285908.0;471600;713;202007TIRADENTES DO SULRS
47218;TIRADENTES DO SUL;RS;202008;21607385.0;390600;598;202008TIRADENTES DO SULRS
47219;TIRADENTES DO SUL;RS;202009;25928862.0;539100;840;202009TIRADENTES DO SULRS
47220;TIRADENTES DO SUL;RS;202010;30250339.0;330000;731;202010TIRADENTES DO SULRS
47221;TIRADENTES DO SUL;RS;202011;34571816.0;467100;1181;202011TIRADENTES DO SULRS
47222;TIRADENTES DO SUL;RS;202012;38893293.0;392100;1139;202012TIRADENTES DO SULRS
47223;TIROS;MG;202004;3168903.0;665400;1015;202004TIROSMG
47224;TIROS;MG;202005;6337806.0;954000;1469;202005TIROSMG
47225;TIROS;MG;202006;9506709.0;497400;769;202006TIROSMG
47226;TIROS;MG;202007;12675612.0;1032000;1594;202007TIROSMG
47227;TIROS;MG;202008;15844515.0;866400;1347;202008TIROSMG
47228;TIROS;MG;202009;19013418.0;1133100;1803;202009TIROSMG
47229;TIROS;MG;202010;22182321.0;703500;1561;202010TIROSMG
47230;TIROS;MG;202011;25351224.0;922200;2413;202011TIROSMG
47231;TIROS;MG;202012;28520127.0;811500;2429;202012TIROSMG
47232;TOBIAS BARRETO;SE;202004;2807402.0;5141400;8030;202004TOBIAS BARRETOSE
47233;TOBIAS BARRETO;SE;202005;5614804.0;5938200;9303;202005TOBIAS BARRETOSE
47234;TOBIAS BARRETO;SE;202006;8422206.0;2338800;3666;202006TOBIAS BARRETOSE
47235;TOBIAS BARRETO;SE;202007;11229608.0;6087600;9536;202007TOBIAS BARRETOSE
47236;TOBIAS BARRETO;SE;202008;14037010.0;4793400;7502;202008TOBIAS BARRETOSE
47237;TOBIAS BARRETO;SE;202009;16844412.0;6201900;10035;202009TOBIAS BARRETOSE
47238;TOBIAS BARRETO;SE;202010;19651814.0;3476400;9167;202010TOBIAS BARRETOSE
47239;TOBIAS BARRETO;SE;202011;22459216.0;5111100;14799;202011TOBIAS BARRETOSE
47240;TOBIAS BARRETO;SE;202012;25266618.0;4814700;14571;202012TOBIAS BARRETOSE
47241;TOCANTINIA;TO;202004;1721109.0;449400;711;202004TOCANTINIATO
47242;TOCANTINIA;TO;202005;3442218.0;564600;886;202005TOCANTINIATO
47243;TOCANTINIA;TO;202006;5163327.0;191400;298;202006TOCANTINIATO
47244;TOCANTINIA;TO;202007;6884436.0;578400;912;202007TOCANTINIATO
47245;TOCANTINIA;TO;202008;8605545.0;486000;767;202008TOCANTINIATO
47246;TOCANTINIA;TO;202009;10326654.0;606600;976;202009TOCANTINIATO
47247;TOCANTINIA;TO;202010;12047763.0;349800;884;202010TOCANTINIATO
47248;TOCANTINIA;TO;202011;13768872.0;489300;1372;202011TOCANTINIATO
47249;TOCANTINIA;TO;202012;15489981.0;471900;1421;202012TOCANTINIATO
47250;TOCANTINOPOLIS;TO;202004;1721208.0;1881000;2878;202004TOCANTINOPOLISTO
47251;TOCANTINOPOLIS;TO;202005;3442416.0;2319000;3571;202005TOCANTINOPOLISTO
47252;TOCANTINOPOLIS;TO;202006;5163624.0;872400;1349;202006TOCANTINOPOLISTO
47253;TOCANTINOPOLIS;TO;202007;6884832.0;2384400;3670;202007TOCANTINOPOLISTO
47254;TOCANTINOPOLIS;TO;202008;8606040.0;1960800;3019;202008TOCANTINOPOLISTO
47255;TOCANTINOPOLIS;TO;202009;10327248.0;2446200;3871;202009TOCANTINOPOLISTO
47256;TOCANTINOPOLIS;TO;202010;12048456.0;1364700;3400;202010TOCANTINOPOLISTO
47257;TOCANTINOPOLIS;TO;202011;13769664.0;1894800;5281;202011TOCANTINOPOLISTO
47258;TOCANTINOPOLIS;TO;202012;15490872.0;1873500;5552;202012TOCANTINOPOLISTO
47259;TOCANTINS;MG;202004;3169000.0;1640400;2495;202004TOCANTINSMG
47260;TOCANTINS;MG;202005;6338000.0;2211600;3402;202005TOCANTINSMG
47261;TOCANTINS;MG;202006;9507000.0;967200;1504;202006TOCANTINSMG
47262;TOCANTINS;MG;202007;12676000.0;2322000;3568;202007TOCANTINSMG
47263;TOCANTINS;MG;202008;15845000.0;1919400;2948;202008TOCANTINSMG
47264;TOCANTINS;MG;202009;19014000.0;2462700;3903;202009TOCANTINSMG
47265;TOCANTINS;MG;202010;22183000.0;1510500;3508;202010TOCANTINSMG
47266;TOCANTINS;MG;202011;25352000.0;2068500;5628;202011TOCANTINSMG
47267;TOCANTINS;MG;202012;28521000.0;1845300;5490;202012TOCANTINSMG
47268;TOCOS DO MOJI;MG;202004;3169059.0;358200;580;202004TOCOS DO MOJIMG
47269;TOCOS DO MOJI;MG;202005;6338118.0;519600;843;202005TOCOS DO MOJIMG
47270;TOCOS DO MOJI;MG;202006;9507177.0;238800;394;202006TOCOS DO MOJIMG
47271;TOCOS DO MOJI;MG;202007;12676236.0;547200;890;202007TOCOS DO MOJIMG
47272;TOCOS DO MOJI;MG;202008;15845295.0;459000;747;202008TOCOS DO MOJIMG
47273;TOCOS DO MOJI;MG;202009;19014354.0;589200;985;202009TOCOS DO MOJIMG
47274;TOCOS DO MOJI;MG;202010;19014354.0;364800;873;202010TOCOS DO MOJIMG
47275;TOCOS DO MOJI;MG;202011;25352472.0;504900;1435;202011TOCOS DO MOJIMG
47276;TOCOS DO MOJI;MG;202012;22183413.0;447300;1440;202012TOCOS DO MOJIMG
47277;TOLEDO;MG;202004;3169109.0;839400;1293;202004TOLEDOMG
47278;TOLEDO;MG;202005;6338218.0;1141200;1780;202005TOLEDOMG
47279;TOLEDO;MG;202006;9507327.0;558000;867;202006TOLEDOMG
47280;TOLEDO;MG;202007;12676436.0;1206600;1879;202007TOLEDOMG
47281;TOLEDO;MG;202008;15845545.0;1029600;1610;202008TOLEDOMG
47282;TOLEDO;MG;202009;19014654.0;1319700;2117;202009TOLEDOMG
47283;TOLEDO;MG;202010;22183763.0;846300;1934;202010TOLEDOMG
47284;TOLEDO;MG;202011;25352872.0;1121100;3029;202011TOLEDOMG
47285;TOLEDO;MG;202012;28521981.0;1014900;3069;202012TOLEDOMG
47286;TOLEDO;PR;202004;4127700.0;10982400;16232;202004TOLEDOPR
47287;TOLEDO;PR;202005;8255400.0;15883200;23747;202005TOLEDOPR
47288;TOLEDO;PR;202006;12383100.0;7802400;11777;202006TOLEDOPR
47289;TOLEDO;PR;202007;16510800.0;16909200;25345;202007TOLEDOPR
47290;TOLEDO;PR;202008;20638500.0;14564400;21886;202008TOLEDOPR
47291;TOLEDO;PR;202009;24766200.0;18712200;28746;202009TOLEDOPR
47292;TOLEDO;PR;202010;28893900.0;11330700;24143;202010TOLEDOPR
47293;TOLEDO;PR;202011;33021600.0;14959500;37679;202011TOLEDOPR
47294;TOLEDO;PR;202012;37149300.0;13210200;37004;202012TOLEDOPR
47295;TOMAR DO GERU;SE;202004;2807501.0;1009200;1616;202004TOMAR DO GERUSE
47296;TOMAR DO GERU;SE;202005;5615002.0;1156800;1856;202005TOMAR DO GERUSE
47297;TOMAR DO GERU;SE;202006;8422503.0;405600;648;202006TOMAR DO GERUSE
47298;TOMAR DO GERU;SE;202007;11230004.0;1159800;1858;202007TOMAR DO GERUSE
47299;TOMAR DO GERU;SE;202008;14037505.0;925200;1483;202008TOMAR DO GERUSE
47300;TOMAR DO GERU;SE;202009;16845006.0;1169400;1930;202009TOMAR DO GERUSE
47301;TOMAR DO GERU;SE;202010;19652507.0;623700;1742;202010TOMAR DO GERUSE
47302;TOMAR DO GERU;SE;202011;22460008.0;922200;2792;202011TOMAR DO GERUSE
47303;TOMAR DO GERU;SE;202012;25267509.0;890700;2794;202012TOMAR DO GERUSE
47304;TOMAZINA;PR;202004;4127809.0;685800;1086;202004TOMAZINAPR
47305;TOMAZINA;PR;202005;8255618.0;913800;1446;202005TOMAZINAPR
47306;TOMAZINA;PR;202006;12383427.0;405600;636;202006TOMAZINAPR
47307;TOMAZINA;PR;202007;16511236.0;953400;1511;202007TOMAZINAPR
47308;TOMAZINA;PR;202008;20639045.0;807600;1273;202008TOMAZINAPR
47309;TOMAZINA;PR;202009;24766854.0;1026300;1667;202009TOMAZINAPR
47310;TOMAZINA;PR;202010;28894663.0;629400;1505;202010TOMAZINAPR
47311;TOMAZINA;PR;202011;33022472.0;849600;2348;202011TOMAZINAPR
47312;TOMAZINA;PR;202012;37150281.0;768000;2321;202012TOMAZINAPR
47313;TOMBOS;MG;202004;3169208.0;874200;1371;202004TOMBOSMG
47314;TOMBOS;MG;202005;6338416.0;1057200;1662;202005TOMBOSMG
47315;TOMBOS;MG;202006;9507624.0;429600;676;202006TOMBOSMG
47316;TOMBOS;MG;202007;12676832.0;1116600;1748;202007TOMBOSMG
47317;TOMBOS;MG;202008;15846040.0;888000;1389;202008TOMBOSMG
47318;TOMBOS;MG;202009;19015248.0;1156500;1858;202009TOMBOSMG
47319;TOMBOS;MG;202010;22184456.0;668400;1677;202010TOMBOSMG
47320;TOMBOS;MG;202011;25353664.0;966300;2738;202011TOMBOSMG
47321;TOMBOS;MG;202012;28522872.0;889500;2701;202012TOMBOSMG
47322;TOME-ACU;PA;202004;1508001.0;7069800;10848;202004TOME-ACUPA
47323;TOME-ACU;PA;202005;3016002.0;8930400;13819;202005TOME-ACUPA
47324;TOME-ACU;PA;202006;4524003.0;3613800;5611;202006TOME-ACUPA
47325;TOME-ACU;PA;202007;6032004.0;9402600;14529;202007TOME-ACUPA
47326;TOME-ACU;PA;202008;7540005.0;7851000;12191;202008TOME-ACUPA
47327;TOME-ACU;PA;202009;9048006.0;9797700;15622;202009TOME-ACUPA
47328;TOME-ACU;PA;202010;10556007.0;5610900;13586;202010TOME-ACUPA
47329;TOME-ACU;PA;202011;12064008.0;7743900;21442;202011TOME-ACUPA
47330;TOME-ACU;PA;202012;13572009.0;7183800;21706;202012TOME-ACUPA
47331;TONANTINS;AM;202004;1304237.0;744600;1139;202004TONANTINSAM
47332;TONANTINS;AM;202005;2608474.0;835800;1280;202005TONANTINSAM
47333;TONANTINS;AM;202006;3912711.0;349200;530;202006TONANTINSAM
47334;TONANTINS;AM;202007;5216948.0;883200;1352;202007TONANTINSAM
47335;TONANTINS;AM;202008;6521185.0;685800;1060;202008TONANTINSAM
47336;TONANTINS;AM;202009;7825422.0;902700;1432;202009TONANTINSAM
47337;TONANTINS;AM;202010;7825422.0;486000;1263;202010TONANTINSAM
47338;TONANTINS;AM;202011;10433896.0;752700;2119;202011TONANTINSAM
47339;TONANTINS;AM;202012;11738133.0;680400;2063;202012TONANTINSAM
47340;TORITAMA;PE;202004;2615409.0;5871600;8865;202004TORITAMAPE
47341;TORITAMA;PE;202005;5230818.0;7605600;11559;202005TORITAMAPE
47342;TORITAMA;PE;202006;7846227.0;3274800;4983;202006TORITAMAPE
47343;TORITAMA;PE;202007;10461636.0;7968000;12106;202007TORITAMAPE
47344;TORITAMA;PE;202008;13077045.0;6331200;9665;202008TORITAMAPE
47345;TORITAMA;PE;202009;15692454.0;8461500;13268;202009TORITAMAPE
47346;TORITAMA;PE;202010;18307863.0;4947000;11813;202010TORITAMAPE
47347;TORITAMA;PE;202011;20923272.0;6864000;19067;202011TORITAMAPE
47348;TORITAMA;PE;202012;23538681.0;6383700;19074;202012TORITAMAPE
47349;TORIXOREU;MT;202004;5108204.0;402000;620;202004TORIXOREUMT
47350;TORIXOREU;MT;202005;10216408.0;553800;859;202005TORIXOREUMT
47351;TORIXOREU;MT;202006;15324612.0;253800;395;202006TORIXOREUMT
47352;TORIXOREU;MT;202007;20432816.0;583800;904;202007TORIXOREUMT
47353;TORIXOREU;MT;202008;25541020.0;520800;806;202008TORIXOREUMT
47354;TORIXOREU;MT;202009;30649224.0;646200;1029;202009TORIXOREUMT
47355;TORIXOREU;MT;202010;35757428.0;409500;934;202010TORIXOREUMT
47356;TORIXOREU;MT;202011;40865632.0;530100;1427;202011TORIXOREUMT
47357;TORIXOREU;MT;202012;45973836.0;503700;1498;202012TORIXOREUMT
47358;TOROPI;RS;202004;4321493.0;207000;317;202004TOROPIRS
47359;TOROPI;RS;202005;8642986.0;260400;401;202005TOROPIRS
47360;TOROPI;RS;202006;12964479.0;127800;199;202006TOROPIRS
47361;TOROPI;RS;202007;17285972.0;302400;465;202007TOROPIRS
47362;TOROPI;RS;202008;21607465.0;275400;429;202008TOROPIRS
47363;TOROPI;RS;202009;25928958.0;350400;552;202009TOROPIRS
47364;TOROPI;RS;202010;30250451.0;217500;482;202010TOROPIRS
47365;TOROPI;RS;202011;34571944.0;317100;806;202011TOROPIRS
47366;TOROPI;RS;202012;38893437.0;278100;803;202012TOROPIRS
47367;TORRE DE PEDRA;SP;202004;3554656.0;276600;441;202004TORRE DE PEDRASP
47368;TORRE DE PEDRA;SP;202005;7109312.0;339600;543;202005TORRE DE PEDRASP
47369;TORRE DE PEDRA;SP;202006;10663968.0;148200;231;202006TORRE DE PEDRASP
47370;TORRE DE PEDRA;SP;202007;14218624.0;349800;559;202007TORRE DE PEDRASP
47371;TORRE DE PEDRA;SP;202008;17773280.0;295200;472;202008TORRE DE PEDRASP
47372;TORRE DE PEDRA;SP;202009;21327936.0;379500;620;202009TORRE DE PEDRASP
47373;TORRE DE PEDRA;SP;202010;24882592.0;222600;558;202010TORRE DE PEDRASP
47374;TORRE DE PEDRA;SP;202011;28437248.0;302100;855;202011TORRE DE PEDRASP
47375;TORRE DE PEDRA;SP;202012;24882592.0;279600;863;202012TORRE DE PEDRASP
47376;TORRES;RS;202004;4321501.0;3838800;5635;202004TORRESRS
47377;TORRES;RS;202005;8643002.0;5342400;7952;202005TORRESRS
47378;TORRES;RS;202006;12964503.0;2588400;3885;202006TORRESRS
47379;TORRES;RS;202007;17286004.0;5913600;8826;202007TORRESRS
47380;TORRES;RS;202008;21607505.0;5146200;7705;202008TORRESRS
47381;TORRES;RS;202009;25929006.0;6984300;10770;202009TORRESRS
47382;TORRES;RS;202010;30250507.0;4367400;9294;202010TORRESRS
47383;TORRES;RS;202011;34572008.0;5920800;14749;202011TORRESRS
47384;TORRES;RS;202012;38893509.0;5498100;15046;202012TORRESRS
47385;TORRINHA;SP;202004;3554706.0;748200;1142;202004TORRINHASP
47386;TORRINHA;SP;202005;7109412.0;1047600;1606;202005TORRINHASP
47387;TORRINHA;SP;202006;10664118.0;481200;739;202006TORRINHASP
47388;TORRINHA;SP;202007;14218824.0;1113000;1708;202007TORRINHASP
47389;TORRINHA;SP;202008;17773530.0;973200;1490;202008TORRINHASP
47390;TORRINHA;SP;202009;21328236.0;1226100;1927;202009TORRINHASP
47391;TORRINHA;SP;202010;24882942.0;767400;1692;202010TORRINHASP
47392;TORRINHA;SP;202011;28437648.0;1012200;2670;202011TORRINHASP
47393;TORRINHA;SP;202012;31992354.0;926100;2669;202012TORRINHASP
47394;TOUROS;RN;202004;2414407.0;2460000;3833;202004TOUROSRN
47395;TOUROS;RN;202005;4828814.0;3017400;4704;202005TOUROSRN
47396;TOUROS;RN;202006;7243221.0;1294800;2013;202006TOUROSRN
47397;TOUROS;RN;202007;9657628.0;3139800;4904;202007TOUROSRN
47398;TOUROS;RN;202008;12072035.0;2513400;3915;202008TOUROSRN
47399;TOUROS;RN;202009;14486442.0;3270900;5255;202009TOUROSRN
47400;TOUROS;RN;202010;16900849.0;1908900;4776;202010TOUROSRN
47401;TOUROS;RN;202011;19315256.0;2685000;7616;202011TOUROSRN
47402;TOUROS;RN;202012;21729663.0;2504400;7563;202012TOUROSRN
47403;TRABIJU;SP;202004;3554755.0;139800;214;202004TRABIJUSP
47404;TRABIJU;SP;202005;7109510.0;173400;263;202005TRABIJUSP
47405;TRABIJU;SP;202006;10664265.0;73200;111;202006TRABIJUSP
47406;TRABIJU;SP;202007;14219020.0;177600;270;202007TRABIJUSP
47407;TRABIJU;SP;202008;17773775.0;138000;212;202008TRABIJUSP
47408;TRABIJU;SP;202009;21328530.0;179700;283;202009TRABIJUSP
47409;TRABIJU;SP;202010;21328530.0;102900;247;202010TRABIJUSP
47410;TRABIJU;SP;202011;24883285.0;144300;386;202011TRABIJUSP
47411;TRABIJU;SP;202012;21328530.0;121200;354;202012TRABIJUSP
47412;TRACUATEUA;PA;202004;1508035.0;2020200;3189;202004TRACUATEUAPA
47413;TRACUATEUA;PA;202005;3016070.0;2370600;3747;202005TRACUATEUAPA
47414;TRACUATEUA;PA;202006;4524105.0;936000;1481;202006TRACUATEUAPA
47415;TRACUATEUA;PA;202007;6032140.0;2490000;3937;202007TRACUATEUAPA
47416;TRACUATEUA;PA;202008;7540175.0;2069400;3281;202008TRACUATEUAPA
47417;TRACUATEUA;PA;202009;9048210.0;2544600;4180;202009TRACUATEUAPA
47418;TRACUATEUA;PA;202010;10556245.0;1449600;3754;202010TRACUATEUAPA
47419;TRACUATEUA;PA;202011;12064280.0;2076000;5974;202011TRACUATEUAPA
47420;TRACUATEUA;PA;202012;10556245.0;1989600;6178;202012TRACUATEUAPA
47421;TRACUNHAEM;PE;202004;2615508.0;1079400;1712;202004TRACUNHAEMPE
47422;TRACUNHAEM;PE;202005;5231016.0;1326600;2100;202005TRACUNHAEMPE
47423;TRACUNHAEM;PE;202006;7846524.0;508200;804;202006TRACUNHAEMPE
47424;TRACUNHAEM;PE;202007;10462032.0;1381800;2189;202007TRACUNHAEMPE
47425;TRACUNHAEM;PE;202008;13077540.0;1098600;1741;202008TRACUNHAEMPE
47426;TRACUNHAEM;PE;202009;15693048.0;1457400;2367;202009TRACUNHAEMPE
47427;TRACUNHAEM;PE;202010;18308556.0;783000;2015;202010TRACUNHAEMPE
47428;TRACUNHAEM;PE;202011;20924064.0;1063800;3057;202011TRACUNHAEMPE
47429;TRACUNHAEM;PE;202012;23539572.0;969000;2949;202012TRACUNHAEMPE
47430;TRAIPU;AL;202004;2709202.0;1088400;1719;202004TRAIPUAL
47431;TRAIPU;AL;202005;5418404.0;1332600;2112;202005TRAIPUAL
47432;TRAIPU;AL;202006;8127606.0;533400;840;202006TRAIPUAL
47433;TRAIPU;AL;202007;10836808.0;1386600;2188;202007TRAIPUAL
47434;TRAIPU;AL;202008;13546010.0;1090200;1730;202008TRAIPUAL
47435;TRAIPU;AL;202009;16255212.0;1429500;2315;202009TRAIPUAL
47436;TRAIPU;AL;202010;18964414.0;789600;2038;202010TRAIPUAL
47437;TRAIPU;AL;202011;21673616.0;1168800;3349;202011TRAIPUAL
47438;TRAIPU;AL;202012;24382818.0;1055400;3254;202012TRAIPUAL
47439;TRAIRAO;PA;202004;1508050.0;1172400;1836;202004TRAIRAOPA
47440;TRAIRAO;PA;202005;3016100.0;1477800;2324;202005TRAIRAOPA
47441;TRAIRAO;PA;202006;4524150.0;640800;1011;202006TRAIRAOPA
47442;TRAIRAO;PA;202007;6032200.0;1590000;2496;202007TRAIRAOPA
47443;TRAIRAO;PA;202008;7540250.0;1364400;2144;202008TRAIRAOPA
47444;TRAIRAO;PA;202009;9048300.0;1679100;2722;202009TRAIRAOPA
47445;TRAIRAO;PA;202010;10556350.0;1005900;2422;202010TRAIRAOPA
47446;TRAIRAO;PA;202011;12064400.0;1405200;3870;202011TRAIRAOPA
47447;TRAIRAO;PA;202012;13572450.0;1288200;3979;202012TRAIRAOPA
47448;TRAIRI;CE;202004;2313500.0;3796800;5953;202004TRAIRICE
47449;TRAIRI;CE;202005;4627000.0;4377600;6895;202005TRAIRICE
47450;TRAIRI;CE;202006;6940500.0;1656600;2622;202006TRAIRICE
47451;TRAIRI;CE;202007;9254000.0;4485000;7061;202007TRAIRICE
47452;TRAIRI;CE;202008;11567500.0;3552600;5603;202008TRAIRICE
47453;TRAIRI;CE;202009;13881000.0;4545900;7419;202009TRAIRICE
47454;TRAIRI;CE;202010;16194500.0;2465100;6652;202010TRAIRICE
47455;TRAIRI;CE;202011;18508000.0;3652800;10691;202011TRAIRICE
47456;TRAIRI;CE;202012;20821500.0;3535200;10834;202012TRAIRICE
47457;TRAJANO DE MORAIS;RJ;202004;3305901.0;811800;1263;202004TRAJANO DE MORAISRJ
47458;TRAJANO DE MORAIS;RJ;202005;6611802.0;1068000;1671;202005TRAJANO DE MORAISRJ
47459;TRAJANO DE MORAIS;RJ;202006;9917703.0;517800;812;202006TRAJANO DE MORAISRJ
47460;TRAJANO DE MORAIS;RJ;202007;13223604.0;1142400;1787;202007TRAJANO DE MORAISRJ
47461;TRAJANO DE MORAIS;RJ;202008;16529505.0;943200;1484;202008TRAJANO DE MORAISRJ
47462;TRAJANO DE MORAIS;RJ;202009;19835406.0;1237800;1996;202009TRAJANO DE MORAISRJ
47463;TRAJANO DE MORAIS;RJ;202010;23141307.0;759900;1800;202010TRAJANO DE MORAISRJ
47464;TRAJANO DE MORAIS;RJ;202011;26447208.0;1072200;2919;202011TRAJANO DE MORAISRJ
47465;TRAJANO DE MORAIS;RJ;202012;29753109.0;936000;2851;202012TRAJANO DE MORAISRJ
47466;TRAMANDAI;RS;202004;4321600.0;5734200;8284;202004TRAMANDAIRS
47467;TRAMANDAI;RS;202005;8643200.0;7736400;11359;202005TRAMANDAIRS
47468;TRAMANDAI;RS;202006;12964800.0;3735600;5517;202006TRAMANDAIRS
47469;TRAMANDAI;RS;202007;17286400.0;8661000;12801;202007TRAMANDAIRS
47470;TRAMANDAI;RS;202008;21608000.0;7313400;10804;202008TRAMANDAIRS
47471;TRAMANDAI;RS;202009;25929600.0;10420800;15881;202009TRAMANDAIRS
47472;TRAMANDAI;RS;202010;30251200.0;6177000;13226;202010TRAMANDAIRS
47473;TRAMANDAI;RS;202011;34572800.0;8577000;21360;202011TRAMANDAIRS
47474;TRAMANDAI;RS;202012;38894400.0;7877400;21386;202012TRAMANDAIRS
47475;TRAVESSEIRO;RS;202004;4321626.0;85800;133;202004TRAVESSEIRORS
47476;TRAVESSEIRO;RS;202005;8643252.0;124800;197;202005TRAVESSEIRORS
47477;TRAVESSEIRO;RS;202006;12964878.0;73800;117;202006TRAVESSEIRORS
47478;TRAVESSEIRO;RS;202007;17286504.0;133200;211;202007TRAVESSEIRORS
47479;TRAVESSEIRO;RS;202008;21608130.0;124200;192;202008TRAVESSEIRORS
47480;TRAVESSEIRO;RS;202009;25929756.0;163500;264;202009TRAVESSEIRORS
47481;TRAVESSEIRO;RS;202010;30251382.0;101700;227;202010TRAVESSEIRORS
47482;TRAVESSEIRO;RS;202011;34573008.0;152400;382;202011TRAVESSEIRORS
47483;TRAVESSEIRO;RS;202012;38894634.0;132300;381;202012TRAVESSEIRORS
47484;TREMEDAL;BA;202004;2931806.0;1111800;1799;202004TREMEDALBA
47485;TREMEDAL;BA;202005;5863612.0;1306200;2117;202005TREMEDALBA
47486;TREMEDAL;BA;202006;8795418.0;522600;844;202006TREMEDALBA
47487;TREMEDAL;BA;202007;11727224.0;1353000;2192;202007TREMEDALBA
47488;TREMEDAL;BA;202008;14659030.0;1081200;1750;202008TREMEDALBA
47489;TREMEDAL;BA;202009;17590836.0;1379400;2306;202009TREMEDALBA
47490;TREMEDAL;BA;202010;20522642.0;781500;2110;202010TREMEDALBA
47491;TREMEDAL;BA;202011;23454448.0;1104900;3301;202011TREMEDALBA
47492;TREMEDAL;BA;202012;26386254.0;1066800;3402;202012TREMEDALBA
47493;TREMEMBE;SP;202004;3554805.0;3640200;5424;202004TREMEMBESP
47494;TREMEMBE;SP;202005;7109610.0;5191200;7832;202005TREMEMBESP
47495;TREMEMBE;SP;202006;10664415.0;2601000;3976;202006TREMEMBESP
47496;TREMEMBE;SP;202007;14219220.0;5645400;8524;202007TREMEMBESP
47497;TREMEMBE;SP;202008;17774025.0;4889400;7395;202008TREMEMBESP
47498;TREMEMBE;SP;202009;21328830.0;6268200;9735;202009TREMEMBESP
47499;TREMEMBE;SP;202010;24883635.0;4055700;8710;202010TREMEMBESP
47500;TREMEMBE;SP;202011;28438440.0;5440500;14009;202011TREMEMBESP
47501;TREMEMBE;SP;202012;31993245.0;4713300;13632;202012TREMEMBESP
47502;TRES ARROIOS;RS;202004;4321634.0;106200;163;202004TRES ARROIOSRS
47503;TRES ARROIOS;RS;202005;8643268.0;163200;251;202005TRES ARROIOSRS
47504;TRES ARROIOS;RS;202006;12964902.0;123600;194;202006TRES ARROIOSRS
